 Hexane    S.F.Parker, ISIS, Ref: J. Chem. Phys.,111 (1999) p429-437                                                               
C    (CM-1)         COUNTS           ERROR
   1.319278E+02   2.976777E+00   3.840911E-02
   1.325875E+02   3.015193E+00   3.856198E-02
   1.332504E+02   3.071041E+00   3.882099E-02
   1.339166E+02   3.136990E+00   3.913666E-02
   1.345862E+02   3.180197E+00   3.931025E-02
   1.352592E+02   3.224633E+00   3.948612E-02
   1.359355E+02   3.344057E+00   4.010946E-02
   1.366151E+02   3.455439E+00   4.067426E-02
   1.372982E+02   3.497354E+00   4.081966E-02
   1.379847E+02   3.623707E+00   4.144748E-02
   1.386746E+02   3.800219E+00   4.234026E-02
   1.393680E+02   3.884053E+00   4.270301E-02
   1.400648E+02   3.881702E+00   4.258648E-02
   1.407652E+02   3.879239E+00   4.246708E-02
   1.414690E+02   3.836414E+00   4.212836E-02
   1.421763E+02   3.862371E+00   4.216656E-02
   1.428872E+02   3.799117E+00   4.171715E-02
   1.436016E+02   3.728458E+00   4.122809E-02
   1.443196E+02   3.662694E+00   4.076257E-02
   1.450412E+02   3.612830E+00   4.039092E-02
   1.457664E+02   3.624636E+00   4.036057E-02
   1.464953E+02   3.596720E+00   4.010809E-02
   1.472278E+02   3.542970E+00   3.971440E-02
   1.479639E+02   3.511890E+00   3.944835E-02
   1.487037E+02   3.458490E+00   3.905221E-02
   1.494473E+02   3.430319E+00   3.880212E-02
   1.501945E+02   3.437123E+00   3.875375E-02
   1.509455E+02   3.341350E+00   3.812465E-02
   1.517002E+02   3.232151E+00   3.741083E-02
   1.524587E+02   3.241081E+00   3.738163E-02
   1.532210E+02   3.174398E+00   3.691285E-02
   1.539871E+02   3.100212E+00   3.640020E-02
   1.547570E+02   2.960338E+00   3.549487E-02
   1.555308E+02   2.827949E+00   3.461999E-02
   1.563085E+02   2.643631E+00   3.340058E-02
   1.570900E+02   2.401713E+00   3.176802E-02
   1.578754E+02   2.158950E+00   3.005498E-02
   1.586648E+02   1.954887E+00   2.853927E-02
   1.594581E+02   1.828800E+00   2.754903E-02
   1.602554E+02   1.714477E+00   2.662129E-02
   1.610567E+02   1.598676E+00   2.565593E-02
   1.618620E+02   1.535726E+00   2.509640E-02
   1.626713E+02   1.533981E+00   2.503407E-02
   1.634847E+02   1.542089E+00   2.505078E-02
   1.643021E+02   1.507326E+00   2.471832E-02
   1.651236E+02   1.482019E+00   2.446232E-02
   1.659492E+02   1.493657E+00   2.451087E-02
   1.667790E+02   1.485310E+00   2.439244E-02
   1.676129E+02   1.484812E+00   2.434041E-02
   1.684509E+02   1.521293E+00   2.458716E-02
   1.692932E+02   1.567197E+00   2.490444E-02
   1.701396E+02   1.611751E+00   2.520473E-02
   1.709903E+02   1.674544E+00   2.563887E-02
   1.718453E+02   1.789952E+00   2.645279E-02
   1.727045E+02   1.941473E+00   2.749282E-02
   1.735680E+02   2.088750E+00   2.845789E-02
   1.744359E+02   2.268741E+00   2.959687E-02
   1.753081E+02   2.404113E+00   3.040391E-02
   1.761846E+02   2.498858E+00   3.093280E-02
   1.770655E+02   2.569418E+00   3.130160E-02
   1.779509E+02   2.597738E+00   3.140965E-02
   1.788406E+02   2.562607E+00   3.113101E-02
   1.797348E+02   2.554807E+00   3.101758E-02
   1.806335E+02   2.527072E+00   3.078396E-02
   1.815367E+02   2.592947E+00   3.111881E-02
   1.824443E+02   2.664284E+00   3.148000E-02
   1.833566E+02   2.712098E+00   3.169335E-02
   1.842733E+02   2.764527E+00   3.193112E-02
   1.851947E+02   2.705486E+00   3.152373E-02
   1.861207E+02   2.624418E+00   3.098362E-02
   1.870513E+02   2.482031E+00   3.006985E-02
   1.879865E+02   2.331037E+00   2.908014E-02
   1.889265E+02   2.146322E+00   2.784574E-02
   1.898711E+02   1.979344E+00   2.668537E-02
   1.908204E+02   1.825664E+00   2.557709E-02
   1.917746E+02   1.714881E+00   2.473875E-02
   1.927334E+02   1.646978E+00   2.419551E-02
   1.936971E+02   1.629015E+00   2.401554E-02
   1.946656E+02   1.593194E+00   2.370255E-02
   1.956389E+02   1.555095E+00   2.337261E-02
   1.966171E+02   1.559866E+00   2.336383E-02
   1.976002E+02   1.545136E+00   2.320915E-02
   1.985882E+02   1.555566E+00   2.324446E-02
   1.995811E+02   1.531118E+00   2.301865E-02
   2.005790E+02   1.495944E+00   2.271266E-02
   2.015819E+02   1.504130E+00   2.273444E-02
   2.025898E+02   1.523933E+00   2.284316E-02
   2.036028E+02   1.511701E+00   2.271263E-02
   2.046208E+02   1.502415E+00   2.260363E-02
   2.056439E+02   1.479026E+00   2.238885E-02
   2.066721E+02   1.493470E+00   2.245928E-02
   2.077055E+02   1.492107E+00   2.241105E-02
   2.087440E+02   1.509180E+00   2.250043E-02
